visit.id,layer,var,category,value,species,lifestage
2563,nrei,med,reach,31.498,steelhead,juvenile
2563,nrei,mean,reach,29.089,steelhead,juvenile
2563,nrei,sd,reach,48.961,steelhead,juvenile
2563,nrei,med,suitable,56.622,steelhead,juvenile
2563,nrei,mean,suitable,54.952,steelhead,juvenile
2563,nrei,sd,suitable,28.345,steelhead,juvenile
2563,fuzzy,area,reach,574.48,chinook,spawner
2563,fuzzy,area,suitable,275.99,chinook,spawner
2563,fuzzy,pred.fish,suitable,6,chinook,spawner
2563,fuzzy,pred.fish,reach,6,chinook,spawner
2563,fuzzy,med,reach,0.382,chinook,spawner
2563,fuzzy,mean,reach,0.377,chinook,spawner
2563,fuzzy,sd,reach,0.247,chinook,spawner
2563,fuzzy,med,suitable,0.611,chinook,spawner
2563,fuzzy,mean,suitable,0.604,chinook,spawner
2563,fuzzy,sd,suitable,0.123,chinook,spawner
2563,fuzzy,area,reach,574.48,steelhead,spawner
2563,fuzzy,area,suitable,276.06,steelhead,spawner
2563,fuzzy,pred.fish,suitable,8,steelhead,spawner
2563,fuzzy,pred.fish,reach,8,steelhead,spawner
2563,fuzzy,med,reach,0.382,steelhead,spawner
2563,fuzzy,mean,reach,0.367,steelhead,spawner
2563,fuzzy,sd,reach,0.255,steelhead,spawner
2563,fuzzy,med,suitable,0.611,steelhead,spawner
2563,fuzzy,mean,suitable,0.603,steelhead,spawner
2563,fuzzy,sd,suitable,0.124,steelhead,spawner
2563,fuzzy,area,reach,574.48,chinook,juvenile
2563,fuzzy,area,suitable,275.56,chinook,juvenile
2563,fuzzy,pred.fish,suitable,307,chinook,juvenile
2563,fuzzy,pred.fish,reach,307,chinook,juvenile
2563,fuzzy,med,reach,0.369,chinook,juvenile
2563,fuzzy,mean,reach,0.396,chinook,juvenile
2563,fuzzy,sd,reach,0.29,chinook,juvenile
2563,fuzzy,med,suitable,0.691,chinook,juvenile
2563,fuzzy,mean,suitable,0.672,chinook,juvenile
2563,fuzzy,sd,suitable,0.134,chinook,juvenile
2668,thalweg,length,reach,842.761,NA,NA
2668,thalweg,length,main,528,NA,NA
2668,nrei,area,reach,11796.64,steelhead,juvenile
2668,nrei,area,suitable,1902.81,steelhead,juvenile
2668,nrei,pred.fish,suitable,4137,steelhead,juvenile
2668,nrei,pred.fish,reach,4137,steelhead,juvenile
2668,nrei,med,reach,58.405,steelhead,juvenile
2668,nrei,mean,reach,25.676,steelhead,juvenile
2668,nrei,sd,reach,111.498,steelhead,juvenile
2668,nrei,med,suitable,65.809,steelhead,juvenile
2668,nrei,mean,suitable,61.405,steelhead,juvenile
2668,nrei,sd,suitable,21.863,steelhead,juvenile
2668,fuzzy,area,reach,11328.33,chinook,spawner
2668,fuzzy,area,suitable,8596.34,chinook,spawner
2668,fuzzy,pred.fish,suitable,222,chinook,spawner
2668,fuzzy,pred.fish,reach,222,chinook,spawner
2668,fuzzy,med,reach,0.668,chinook,spawner
2668,fuzzy,mean,reach,0.575,chinook,spawner
2668,fuzzy,sd,reach,0.241,chinook,spawner
2668,fuzzy,med,suitable,0.69,chinook,spawner
2668,fuzzy,mean,suitable,0.693,chinook,spawner
2668,fuzzy,sd,suitable,0.123,chinook,spawner
2668,fuzzy,area,reach,11328.33,steelhead,spawner
2668,fuzzy,area,suitable,8596.34,steelhead,spawner
2668,fuzzy,pred.fish,suitable,310,steelhead,spawner
2668,fuzzy,pred.fish,reach,310,steelhead,spawner
2668,fuzzy,med,reach,0.668,steelhead,spawner
2668,fuzzy,mean,reach,0.566,steelhead,spawner
2668,fuzzy,sd,reach,0.256,steelhead,spawner
2668,fuzzy,med,suitable,0.69,steelhead,spawner
2668,fuzzy,mean,suitable,0.693,steelhead,spawner
2668,fuzzy,sd,suitable,0.123,steelhead,spawner
2668,fuzzy,area,reach,11328.33,chinook,juvenile
2668,fuzzy,area,suitable,6393,chinook,juvenile
2668,fuzzy,pred.fish,suitable,6432,chinook,juvenile
2668,fuzzy,pred.fish,reach,6432,chinook,juvenile
2668,fuzzy,med,reach,0.451,chinook,juvenile
2668,fuzzy,mean,reach,0.426,chinook,juvenile
2668,fuzzy,sd,reach,0.238,chinook,juvenile
2668,fuzzy,med,suitable,0.594,chinook,juvenile
2668,fuzzy,mean,suitable,0.605,chinook,juvenile
2668,fuzzy,sd,suitable,0.126,chinook,juvenile
2696,thalweg,length,reach,406.508,NA,NA
2696,thalweg,length,main,308.895,NA,NA
2696,nrei,area,reach,3730.88,steelhead,juvenile
2696,nrei,area,suitable,263.78,steelhead,juvenile
2696,nrei,pred.fish,suitable,798,steelhead,juvenile
2696,nrei,pred.fish,reach,798,steelhead,juvenile
2696,nrei,med,reach,-147.048,steelhead,juvenile
2696,nrei,mean,reach,-127.683,steelhead,juvenile
2696,nrei,sd,reach,201.295,steelhead,juvenile
2696,nrei,med,suitable,42.202,steelhead,juvenile
2696,nrei,mean,suitable,33.05,steelhead,juvenile
2696,nrei,sd,suitable,45.723,steelhead,juvenile
2696,fuzzy,area,reach,3528.44,chinook,spawner
2696,fuzzy,area,suitable,1600.73,chinook,spawner
2696,fuzzy,pred.fish,suitable,33,chinook,spawner
2696,fuzzy,pred.fish,reach,33,chinook,spawner
2696,fuzzy,med,reach,0.364,chinook,spawner
2696,fuzzy,mean,reach,0.397,chinook,spawner
2696,fuzzy,sd,reach,0.177,chinook,spawner
2696,fuzzy,med,suitable,0.544,chinook,spawner
2696,fuzzy,mean,suitable,0.556,chinook,spawner
2696,fuzzy,sd,suitable,0.106,chinook,spawner
2696,fuzzy,area,reach,3528.44,steelhead,spawner
2696,fuzzy,area,suitable,1576.93,steelhead,spawner
2696,fuzzy,pred.fish,suitable,45,steelhead,spawner
2696,fuzzy,pred.fish,reach,45,steelhead,spawner
2696,fuzzy,med,reach,0.354,steelhead,spawner
2696,fuzzy,mean,reach,0.393,steelhead,spawner
2696,fuzzy,sd,reach,0.179,steelhead,spawner
2696,fuzzy,med,suitable,0.546,steelhead,spawner
2696,fuzzy,mean,suitable,0.558,steelhead,spawner
2696,fuzzy,sd,suitable,0.105,steelhead,spawner
2696,fuzzy,area,reach,3528.44,chinook,juvenile
2696,fuzzy,area,suitable,556.72,chinook,juvenile
2696,fuzzy,pred.fish,suitable,523,chinook,juvenile
2696,fuzzy,pred.fish,reach,523,chinook,juvenile
2696,fuzzy,med,reach,0.085,chinook,juvenile
2696,fuzzy,mean,reach,0.193,chinook,juvenile
2696,fuzzy,sd,reach,0.186,chinook,juvenile
2696,fuzzy,med,suitable,0.539,chinook,juvenile
2696,fuzzy,mean,suitable,0.564,chinook,juvenile
2696,fuzzy,sd,suitable,0.123,chinook,juvenile
2769,thalweg,length,reach,206.984,NA,NA
2769,thalweg,length,main,181.699,NA,NA
2769,nrei,area,reach,637.68,steelhead,juvenile
2769,nrei,area,suitable,362.08,steelhead,juvenile
2769,nrei,pred.fish,suitable,182,steelhead,juvenile
2769,nrei,pred.fish,reach,182,steelhead,juvenile
2769,nrei,med,reach,38.814,steelhead,juvenile
2769,nrei,mean,reach,21.775,steelhead,juvenile
2769,nrei,sd,reach,58.291,steelhead,juvenile
2769,nrei,med,suitable,50.357,steelhead,juvenile
2769,nrei,mean,suitable,45.546,steelhead,juvenile
2769,nrei,sd,suitable,26.629,steelhead,juvenile
2769,fuzzy,area,reach,562.28,chinook,spawner
2769,fuzzy,area,suitable,358.18,chinook,spawner
2769,fuzzy,pred.fish,suitable,6,chinook,spawner
2769,fuzzy,pred.fish,reach,6,chinook,spawner
2769,fuzzy,med,reach,0.435,chinook,spawner
2769,fuzzy,mean,reach,0.402,chinook,spawner
2769,fuzzy,sd,reach,0.113,chinook,spawner
2769,fuzzy,med,suitable,0.472,chinook,spawner
2769,fuzzy,mean,suitable,0.473,chinook,spawner
2769,fuzzy,sd,suitable,0.051,chinook,spawner
2769,fuzzy,area,reach,562.28,steelhead,spawner
2769,fuzzy,area,suitable,352.05,steelhead,spawner
2769,fuzzy,pred.fish,suitable,8,steelhead,spawner
2769,fuzzy,pred.fish,reach,8,steelhead,spawner
2769,fuzzy,med,reach,0.447,steelhead,spawner
2769,fuzzy,mean,reach,0.383,steelhead,spawner
2769,fuzzy,sd,reach,0.152,steelhead,spawner
2769,fuzzy,med,suitable,0.481,steelhead,spawner
2769,fuzzy,mean,suitable,0.478,steelhead,spawner
2769,fuzzy,sd,suitable,0.047,steelhead,spawner
2769,fuzzy,area,reach,562.28,chinook,juvenile
2769,fuzzy,area,suitable,317.52,chinook,juvenile
2769,fuzzy,pred.fish,suitable,262,chinook,juvenile
2769,fuzzy,pred.fish,reach,262,chinook,juvenile
2769,fuzzy,med,reach,0.424,chinook,juvenile
2769,fuzzy,mean,reach,0.378,chinook,juvenile
2769,fuzzy,sd,reach,0.169,chinook,juvenile
2769,fuzzy,med,suitable,0.485,chinook,juvenile
2769,fuzzy,mean,suitable,0.501,chinook,juvenile
2769,fuzzy,sd,suitable,0.076,chinook,juvenile
2771,thalweg,length,reach,104.12,NA,NA
2771,thalweg,length,main,96.01,NA,NA
2771,nrei,area,reach,260,steelhead,juvenile
2771,nrei,area,suitable,119.79,steelhead,juvenile
2771,nrei,pred.fish,suitable,64,steelhead,juvenile
2771,nrei,pred.fish,reach,64,steelhead,juvenile
2771,nrei,med,reach,40.103,steelhead,juvenile
2771,nrei,mean,reach,3.497,steelhead,juvenile
2771,nrei,sd,reach,88.358,steelhead,juvenile
2771,nrei,med,suitable,58.531,steelhead,juvenile
2771,nrei,mean,suitable,52.278,steelhead,juvenile
2771,nrei,sd,suitable,27.995,steelhead,juvenile
2771,fuzzy,area,reach,256.02,chinook,spawner
2771,fuzzy,area,suitable,70.87,chinook,spawner
2771,fuzzy,pred.fish,suitable,1,chinook,spawner
2771,fuzzy,pred.fish,reach,1,chinook,spawner
2771,fuzzy,med,reach,0.345,chinook,spawner
2771,fuzzy,mean,reach,0.337,chinook,spawner
2771,fuzzy,sd,reach,0.134,chinook,spawner
2771,fuzzy,med,suitable,0.491,chinook,spawner
2771,fuzzy,mean,suitable,0.495,chinook,spawner
2771,fuzzy,sd,suitable,0.067,chinook,spawner
2771,fuzzy,area,reach,256.02,steelhead,spawner
2771,fuzzy,area,suitable,65.54,steelhead,spawner
2771,fuzzy,pred.fish,suitable,1,steelhead,spawner
2771,fuzzy,pred.fish,reach,1,steelhead,spawner
2771,fuzzy,med,reach,0.301,steelhead,spawner
2771,fuzzy,mean,reach,0.302,steelhead,spawner
2771,fuzzy,sd,reach,0.151,steelhead,spawner
2771,fuzzy,med,suitable,0.498,steelhead,spawner
2771,fuzzy,mean,suitable,0.502,steelhead,spawner
2771,fuzzy,sd,suitable,0.065,steelhead,spawner
2771,fuzzy,area,reach,256.02,chinook,juvenile
2771,fuzzy,area,suitable,100.82,chinook,juvenile
2771,fuzzy,pred.fish,suitable,92,chinook,juvenile
2771,fuzzy,pred.fish,reach,92,chinook,juvenile
2771,fuzzy,med,reach,0.317,chinook,juvenile
2771,fuzzy,mean,reach,0.327,chinook,juvenile
2771,fuzzy,sd,reach,0.214,chinook,juvenile
2771,fuzzy,med,suitable,0.518,chinook,juvenile
2771,fuzzy,mean,suitable,0.55,chinook,juvenile
2771,fuzzy,sd,suitable,0.121,chinook,juvenile
2785,thalweg,length,reach,285.671,NA,NA
2785,thalweg,length,main,110.445,NA,NA
2785,nrei,area,reach,590.88,steelhead,juvenile
2785,nrei,area,suitable,203.03,steelhead,juvenile
2785,nrei,pred.fish,suitable,105,steelhead,juvenile
2785,nrei,pred.fish,reach,105,steelhead,juvenile
2785,nrei,med,reach,18.672,steelhead,juvenile
2785,nrei,mean,reach,3.423,steelhead,juvenile
2785,nrei,sd,reach,90.666,steelhead,juvenile
2785,nrei,med,suitable,65.213,steelhead,juvenile
2785,nrei,mean,suitable,58.88,steelhead,juvenile
2785,nrei,sd,suitable,31.989,steelhead,juvenile
2785,fuzzy,area,reach,595.05,chinook,spawner
2785,fuzzy,area,suitable,122.03,chinook,spawner
2785,fuzzy,pred.fish,suitable,2,chinook,spawner
2785,fuzzy,pred.fish,reach,2,chinook,spawner
2785,fuzzy,med,reach,0.078,chinook,spawner
2785,fuzzy,mean,reach,0.207,chinook,spawner
2785,fuzzy,sd,reach,0.223,chinook,spawner
2785,fuzzy,med,suitable,0.588,chinook,spawner
2785,fuzzy,mean,suitable,0.609,chinook,spawner
2785,fuzzy,sd,suitable,0.137,chinook,spawner
2785,fuzzy,area,reach,595.05,steelhead,spawner
2785,fuzzy,area,suitable,122.03,steelhead,spawner
2785,fuzzy,pred.fish,suitable,3,steelhead,spawner
2785,fuzzy,pred.fish,reach,3,steelhead,spawner
2785,fuzzy,med,reach,0.078,steelhead,spawner
2785,fuzzy,mean,reach,0.207,steelhead,spawner
2785,fuzzy,sd,reach,0.223,steelhead,spawner
2785,fuzzy,med,suitable,0.588,steelhead,spawner
2785,fuzzy,mean,suitable,0.609,steelhead,spawner
2785,fuzzy,sd,suitable,0.137,steelhead,spawner
2785,fuzzy,area,reach,595.05,chinook,juvenile
2785,fuzzy,area,suitable,342.34,chinook,juvenile
2785,fuzzy,pred.fish,suitable,370,chinook,juvenile
2785,fuzzy,pred.fish,reach,370,chinook,juvenile
2785,fuzzy,med,reach,0.479,chinook,juvenile
2785,fuzzy,mean,reach,0.436,chinook,juvenile
2785,fuzzy,sd,reach,0.285,chinook,juvenile
2785,fuzzy,med,suitable,0.664,chinook,juvenile
2785,fuzzy,mean,suitable,0.659,chinook,juvenile
2785,fuzzy,sd,suitable,0.136,chinook,juvenile
2790,thalweg,length,reach,244.378,NA,NA
2790,thalweg,length,main,218.174,NA,NA
2790,nrei,area,reach,639.28,steelhead,juvenile
2790,nrei,area,suitable,294.33,steelhead,juvenile
2790,nrei,pred.fish,suitable,208,steelhead,juvenile
2790,nrei,pred.fish,reach,208,steelhead,juvenile
2790,nrei,med,reach,18.725,steelhead,juvenile
2790,nrei,mean,reach,-17.3,steelhead,juvenile
2790,nrei,sd,reach,95.671,steelhead,juvenile
2790,nrei,med,suitable,43.987,steelhead,juvenile
2790,nrei,mean,suitable,40.136,steelhead,juvenile
2790,nrei,sd,suitable,31.166,steelhead,juvenile
2790,fuzzy,area,reach,625.19,chinook,spawner
2790,fuzzy,area,suitable,183.16,chinook,spawner
2790,fuzzy,pred.fish,suitable,3,chinook,spawner
2790,fuzzy,pred.fish,reach,3,chinook,spawner
2790,fuzzy,med,reach,0.255,chinook,spawner
2790,fuzzy,mean,reach,0.278,chinook,spawner
2790,fuzzy,sd,reach,0.194,chinook,spawner
2790,fuzzy,med,suitable,0.554,chinook,spawner
2790,fuzzy,mean,suitable,0.542,chinook,spawner
2790,fuzzy,sd,suitable,0.069,chinook,spawner
2790,fuzzy,area,reach,625.19,steelhead,spawner
2790,fuzzy,area,suitable,183.16,steelhead,spawner
2790,fuzzy,pred.fish,suitable,5,steelhead,spawner
2790,fuzzy,pred.fish,reach,5,steelhead,spawner
2790,fuzzy,med,reach,0.152,steelhead,spawner
2790,fuzzy,mean,reach,0.251,steelhead,spawner
2790,fuzzy,sd,reach,0.204,steelhead,spawner
2790,fuzzy,med,suitable,0.554,steelhead,spawner
2790,fuzzy,mean,suitable,0.542,steelhead,spawner
2790,fuzzy,sd,suitable,0.069,steelhead,spawner
2790,fuzzy,area,reach,625.19,chinook,juvenile
2790,fuzzy,area,suitable,153.54,chinook,juvenile
2790,fuzzy,pred.fish,suitable,142,chinook,juvenile
2790,fuzzy,pred.fish,reach,142,chinook,juvenile
2790,fuzzy,med,reach,0.21,chinook,juvenile
2790,fuzzy,mean,reach,0.262,chinook,juvenile
2790,fuzzy,sd,reach,0.2,chinook,juvenile
2790,fuzzy,med,suitable,0.525,chinook,juvenile
2790,fuzzy,mean,suitable,0.555,chinook,juvenile
2790,fuzzy,sd,suitable,0.12,chinook,juvenile
2898,thalweg,length,reach,755.416,NA,NA
2898,thalweg,length,main,649.965,NA,NA
2898,nrei,area,reach,14071.8,steelhead,juvenile
2898,nrei,area,suitable,2475.26,steelhead,juvenile
2898,nrei,pred.fish,suitable,6142,steelhead,juvenile
2898,nrei,pred.fish,reach,6142,steelhead,juvenile
2898,nrei,med,reach,44.631,steelhead,juvenile
2898,nrei,mean,reach,19.12,steelhead,juvenile
2898,nrei,sd,reach,68.957,steelhead,juvenile
2898,nrei,med,suitable,51.425,steelhead,juvenile
2898,nrei,mean,suitable,43.729,steelhead,juvenile
2898,nrei,sd,suitable,38.167,steelhead,juvenile
2898,fuzzy,area,reach,13909.49,chinook,spawner
2898,fuzzy,area,suitable,10028.47,chinook,spawner
2898,fuzzy,pred.fish,suitable,202,chinook,spawner
2898,fuzzy,pred.fish,reach,202,chinook,spawner
2898,fuzzy,med,reach,0.512,chinook,spawner
2898,fuzzy,mean,reach,0.449,chinook,spawner
2898,fuzzy,sd,reach,0.169,chinook,spawner
2898,fuzzy,med,suitable,0.546,chinook,spawner
2898,fuzzy,mean,suitable,0.541,chinook,spawner
2898,fuzzy,sd,suitable,0.063,chinook,spawner
2898,fuzzy,area,reach,13909.49,steelhead,spawner
2898,fuzzy,area,suitable,10028.47,steelhead,spawner
2898,fuzzy,pred.fish,suitable,282,steelhead,spawner
2898,fuzzy,pred.fish,reach,282,steelhead,spawner
2898,fuzzy,med,reach,0.512,steelhead,spawner
2898,fuzzy,mean,reach,0.449,steelhead,spawner
2898,fuzzy,sd,reach,0.169,steelhead,spawner
2898,fuzzy,med,suitable,0.546,steelhead,spawner
2898,fuzzy,mean,suitable,0.541,steelhead,spawner
2898,fuzzy,sd,suitable,0.063,steelhead,spawner
2898,fuzzy,area,reach,13909.49,chinook,juvenile
2898,fuzzy,area,suitable,5791.3,chinook,juvenile
2898,fuzzy,pred.fish,suitable,5505,chinook,juvenile
2898,fuzzy,pred.fish,reach,5505,chinook,juvenile
2898,fuzzy,med,reach,0.351,chinook,juvenile
2898,fuzzy,mean,reach,0.352,chinook,juvenile
2898,fuzzy,sd,reach,0.219,chinook,juvenile
2898,fuzzy,med,suitable,0.548,chinook,juvenile
2898,fuzzy,mean,suitable,0.57,chinook,juvenile
2898,fuzzy,sd,suitable,0.123,chinook,juvenile
294,thalweg,length,reach,536.542,NA,NA
294,thalweg,length,main,443.5,NA,NA
294,nrei,area,reach,9274.24,steelhead,juvenile
294,nrei,area,suitable,651.35,steelhead,juvenile
294,nrei,pred.fish,suitable,2106,steelhead,juvenile
294,nrei,pred.fish,reach,2106,steelhead,juvenile
294,nrei,med,reach,-174.646,steelhead,juvenile
294,nrei,mean,reach,-164.578,steelhead,juvenile
294,nrei,sd,reach,156.269,steelhead,juvenile
294,nrei,med,suitable,41.203,steelhead,juvenile
294,nrei,mean,suitable,26.382,steelhead,juvenile
294,nrei,sd,suitable,54.844,steelhead,juvenile
294,fuzzy,area,reach,8589.82,chinook,spawner
294,fuzzy,area,suitable,4000.74,chinook,spawner
294,fuzzy,pred.fish,suitable,82,chinook,spawner
294,fuzzy,pred.fish,reach,82,chinook,spawner
294,fuzzy,med,reach,0.371,chinook,spawner
294,fuzzy,mean,reach,0.421,chinook,spawner
294,fuzzy,sd,reach,0.137,chinook,spawner
294,fuzzy,med,suitable,0.55,chinook,spawner
294,fuzzy,mean,suitable,0.551,chinook,spawner
294,fuzzy,sd,suitable,0.087,chinook,spawner
294,fuzzy,area,reach,8589.82,steelhead,spawner
294,fuzzy,area,suitable,4000.74,steelhead,spawner
294,fuzzy,pred.fish,suitable,114,steelhead,spawner
294,fuzzy,pred.fish,reach,114,steelhead,spawner
294,fuzzy,med,reach,0.371,steelhead,spawner
294,fuzzy,mean,reach,0.421,steelhead,spawner
294,fuzzy,sd,reach,0.137,steelhead,spawner
294,fuzzy,med,suitable,0.55,steelhead,spawner
294,fuzzy,mean,suitable,0.551,steelhead,spawner
294,fuzzy,sd,suitable,0.087,steelhead,spawner
294,fuzzy,area,reach,8589.82,chinook,juvenile
294,fuzzy,area,suitable,833.8,chinook,juvenile
294,fuzzy,pred.fish,suitable,762,chinook,juvenile
294,fuzzy,pred.fish,reach,762,chinook,juvenile
294,fuzzy,med,reach,0.081,chinook,juvenile
294,fuzzy,mean,reach,0.152,chinook,juvenile
294,fuzzy,sd,reach,0.152,chinook,juvenile
294,fuzzy,med,suitable,0.52,chinook,juvenile
294,fuzzy,mean,suitable,0.547,chinook,juvenile
294,fuzzy,sd,suitable,0.115,chinook,juvenile
3146,thalweg,length,reach,455.824,NA,NA
3146,thalweg,length,main,296.659,NA,NA
3146,nrei,area,reach,2337.8,steelhead,juvenile
3146,nrei,area,suitable,942.43,steelhead,juvenile
3146,nrei,pred.fish,suitable,720,steelhead,juvenile
3146,nrei,pred.fish,reach,720,steelhead,juvenile
3146,nrei,med,reach,-31.052,steelhead,juvenile
3146,nrei,mean,reach,-84.729,steelhead,juvenile
3146,nrei,sd,reach,153.016,steelhead,juvenile
3146,nrei,med,suitable,43.119,steelhead,juvenile
3146,nrei,mean,suitable,40.613,steelhead,juvenile
3146,nrei,sd,suitable,26.395,steelhead,juvenile
3146,fuzzy,area,reach,2285.55,chinook,spawner
3146,fuzzy,area,suitable,959.31,chinook,spawner
3146,fuzzy,pred.fish,suitable,21,chinook,spawner
3146,fuzzy,pred.fish,reach,21,chinook,spawner
3146,fuzzy,med,reach,0.33,chinook,spawner
3146,fuzzy,mean,reach,0.411,chinook,spawner
3146,fuzzy,sd,reach,0.197,chinook,spawner
3146,fuzzy,med,suitable,0.575,chinook,spawner
3146,fuzzy,mean,suitable,0.6,chinook,spawner
3146,fuzzy,sd,suitable,0.148,chinook,spawner
3146,fuzzy,area,reach,2285.55,steelhead,spawner
3146,fuzzy,area,suitable,850.66,steelhead,spawner
3146,fuzzy,pred.fish,suitable,27,steelhead,spawner
3146,fuzzy,pred.fish,reach,27,steelhead,spawner
3146,fuzzy,med,reach,0.3,steelhead,spawner
3146,fuzzy,mean,reach,0.367,steelhead,spawner
3146,fuzzy,sd,reach,0.23,steelhead,spawner
3146,fuzzy,med,suitable,0.606,steelhead,spawner
3146,fuzzy,mean,suitable,0.625,steelhead,spawner
3146,fuzzy,sd,suitable,0.141,steelhead,spawner
3146,fuzzy,area,reach,2285.55,chinook,juvenile
3146,fuzzy,area,suitable,481.61,chinook,juvenile
3146,fuzzy,pred.fish,suitable,414,chinook,juvenile
3146,fuzzy,pred.fish,reach,414,chinook,juvenile
3146,fuzzy,med,reach,0.207,chinook,juvenile
3146,fuzzy,mean,reach,0.242,chinook,juvenile
3146,fuzzy,sd,reach,0.176,chinook,juvenile
3146,fuzzy,med,suitable,0.488,chinook,juvenile
3146,fuzzy,mean,suitable,0.516,chinook,juvenile
3146,fuzzy,sd,suitable,0.101,chinook,juvenile
3161,thalweg,length,reach,188.953,NA,NA
3161,thalweg,length,main,123.161,NA,NA
3161,nrei,area,reach,216.2,steelhead,juvenile
3161,nrei,area,suitable,2.25,steelhead,juvenile
3161,nrei,pred.fish,suitable,15,steelhead,juvenile
3161,nrei,pred.fish,reach,15,steelhead,juvenile
3161,nrei,med,reach,-27.122,steelhead,juvenile
3161,nrei,mean,reach,-26.541,steelhead,juvenile
3161,nrei,sd,reach,22.819,steelhead,juvenile
3161,nrei,med,suitable,13.663,steelhead,juvenile
3161,nrei,mean,suitable,14.176,steelhead,juvenile
3161,nrei,sd,suitable,10.442,steelhead,juvenile
3161,fuzzy,area,reach,186.52,chinook,spawner
3161,fuzzy,area,suitable,4.94,chinook,spawner
3161,fuzzy,pred.fish,suitable,0,chinook,spawner
3161,fuzzy,pred.fish,reach,0,chinook,spawner
3161,fuzzy,med,reach,0.078,chinook,spawner
3161,fuzzy,mean,reach,0.102,chinook,spawner
3161,fuzzy,sd,reach,0.083,chinook,spawner
3161,fuzzy,med,suitable,0.455,chinook,spawner
3161,fuzzy,mean,suitable,0.489,chinook,spawner
3161,fuzzy,sd,suitable,0.08,chinook,spawner
3161,fuzzy,area,reach,186.52,steelhead,spawner
3161,fuzzy,area,suitable,4.94,steelhead,spawner
3161,fuzzy,pred.fish,suitable,0,steelhead,spawner
3161,fuzzy,pred.fish,reach,0,steelhead,spawner
3161,fuzzy,med,reach,0.078,steelhead,spawner
3161,fuzzy,mean,reach,0.102,steelhead,spawner
3161,fuzzy,sd,reach,0.083,steelhead,spawner
3161,fuzzy,med,suitable,0.455,steelhead,spawner
3161,fuzzy,mean,suitable,0.489,steelhead,spawner
3161,fuzzy,sd,suitable,0.08,steelhead,spawner
3161,fuzzy,area,reach,186.52,chinook,juvenile
3161,fuzzy,area,suitable,18.26,chinook,juvenile
3161,fuzzy,pred.fish,suitable,18,chinook,juvenile
3161,fuzzy,pred.fish,reach,18,chinook,juvenile
3161,fuzzy,med,reach,0.078,chinook,juvenile
3161,fuzzy,mean,reach,0.142,chinook,juvenile
3161,fuzzy,sd,reach,0.161,chinook,juvenile
3161,fuzzy,med,suitable,0.6,chinook,juvenile
3161,fuzzy,mean,suitable,0.595,chinook,juvenile
3161,fuzzy,sd,suitable,0.111,chinook,juvenile
323,thalweg,length,reach,233.324,NA,NA
323,thalweg,length,main,157.062,NA,NA
323,nrei,area,reach,1078.6,steelhead,juvenile
323,nrei,area,suitable,186.74,steelhead,juvenile
323,nrei,pred.fish,suitable,166,steelhead,juvenile
323,nrei,pred.fish,reach,166,steelhead,juvenile
323,nrei,med,reach,-296.397,steelhead,juvenile
323,nrei,mean,reach,-393.702,steelhead,juvenile
323,nrei,sd,reach,720.446,steelhead,juvenile
323,nrei,med,suitable,39.458,steelhead,juvenile
323,nrei,mean,suitable,38.157,steelhead,juvenile
323,nrei,sd,suitable,25.515,steelhead,juvenile
323,fuzzy,area,reach,1018.6,chinook,spawner
323,fuzzy,area,suitable,0,chinook,spawner
323,fuzzy,pred.fish,suitable,0,chinook,spawner
323,fuzzy,pred.fish,reach,0,chinook,spawner
323,fuzzy,med,reach,0.3,chinook,spawner
323,fuzzy,mean,reach,0.287,chinook,spawner
323,fuzzy,sd,reach,0.025,chinook,spawner
323,fuzzy,med,suitable,NA,chinook,spawner
323,fuzzy,mean,suitable,NA,chinook,spawner
323,fuzzy,sd,suitable,NA,chinook,spawner
323,fuzzy,area,reach,1018.6,steelhead,spawner
323,fuzzy,area,suitable,0,steelhead,spawner
323,fuzzy,pred.fish,suitable,0,steelhead,spawner
323,fuzzy,pred.fish,reach,0,steelhead,spawner
323,fuzzy,med,reach,0.23,steelhead,spawner
323,fuzzy,mean,reach,0.175,steelhead,spawner
323,fuzzy,sd,reach,0.071,steelhead,spawner
323,fuzzy,med,suitable,NA,steelhead,spawner
323,fuzzy,mean,suitable,NA,steelhead,spawner
323,fuzzy,sd,suitable,NA,steelhead,spawner
323,fuzzy,area,reach,1018.6,chinook,juvenile
323,fuzzy,area,suitable,133.53,chinook,juvenile
323,fuzzy,pred.fish,suitable,109,chinook,juvenile
323,fuzzy,pred.fish,reach,109,chinook,juvenile
323,fuzzy,med,reach,0.078,chinook,juvenile
323,fuzzy,mean,reach,0.175,chinook,juvenile
323,fuzzy,sd,reach,0.152,chinook,juvenile
323,fuzzy,med,suitable,0.484,chinook,juvenile
323,fuzzy,mean,suitable,0.493,chinook,juvenile
323,fuzzy,sd,suitable,0.064,chinook,juvenile
3275,thalweg,length,reach,1296.682,NA,NA
3275,thalweg,length,main,687.304,NA,NA
3275,nrei,area,reach,15668.76,steelhead,juvenile
3275,nrei,area,suitable,684.98,steelhead,juvenile
3275,nrei,pred.fish,suitable,2410,steelhead,juvenile
3275,nrei,pred.fish,reach,2410,steelhead,juvenile
3275,nrei,med,reach,8.79,steelhead,juvenile
3275,nrei,mean,reach,14.739,steelhead,juvenile
3275,nrei,sd,reach,51.485,steelhead,juvenile
3275,nrei,med,suitable,56.728,steelhead,juvenile
