GU,GUKey,SubGU,UnitID,Channel,Forcing,Perimeter,ElongRatio,Morphology,Position,Orient,OrientCat,bfSlope,bfSlopeSm,bedSlope,Area,Width,Length,LtoWRatio,bfwRatio,ThalwegCh,OnThalweg,VisitID,ForceType,ForceElem,ForceHyd,ValleyUnit,UnitShape,UnitForm,FormID
Pool,Po,NA,35,NA,"NA",16.3999973014,0.429581048159,Elongated,Margin Detached,0.559826307084,Longitudinal,0.40925268018,0.676537249735,3.9173330142,4.8699983976,0.840145063187,5.79661609762,6.89954193819,0.0815674818628,Main,Main,3146,NA,NA,NA,NA,NA,NA,NA
Pool,Po,NA,36,NA,"NA",33.3999945018,0.402504896779,Elongated,Margin Attached,20.7519906846,Diagonal,0.800801854733,1.01212128286,7.88112480147,18.0999940407,1.51759239475,11.9267822528,7.85901556575,0.147339067452,Main,Main,3146,NA,NA,NA,NA,NA,NA,NA
Pool,Po,NA,37,NA,"NA",51.5999915078,0.400755186776,Elongated,Margin Detached,-4.86711499237,Longitudinal,0.947003023944,0.903458125383,4.15385990878,45.4499850344,2.39436734838,18.9820434467,7.92779080435,0.232462849357,Main,"Main, Split",3146,NA,NA,NA,NA,NA,NA,NA
Pool,Po,NA,38,NA,"NA",10.1999983191,0.65898383815,NA,Mid Channel,-8.20994791114,Longitudinal,0.508749549083,0.875311515053,2.40787677077,3.93999870265,1.15922452364,3.39882276669,2.93197969624,0.112546070256,Main,Main,3146,NA,NA,NA,NA,NA,NA,NA
Pool,Po,NA,39,NA,"NA",9.39999845251,0.625167275441,NA,Mid Channel,30.2563233346,Diagonal,1.06389404591,0.922764326944,0.359805160982,2.57999915116,0.889919607173,2.89913732697,3.25775194029,0.0863999618614,Main,Main,3146,NA,NA,NA,NA,NA,NA,NA
Pool,Po,NA,40,NA,"NA",19.3999968022,0.526269902984,Elongated,Margin Attached,7.14681996015,Longitudinal,0.334828192357,0.582562523898,5.07517996751,10.4399965628,1.50696605174,6.92782465193,4.59720021161,0.146307383664,Main,Main,3146,NA,NA,NA,NA,NA,NA,NA
Pool,Po,NA,41,NA,"NA",39.799993448,0.570403626158,Elongated,Margin Detached,29.131806519,Diagonal,0.91135082444,0.75150580812,4.50859001012,32.2099893936,2.86894568282,11.2271171903,3.91332511366,0.278538415808,Main,"Main, Split",3146,NA,NA,NA,NA,NA,NA,NA
Pool,Po,NA,42,NA,"NA",68.1999887768,0.305792899893,Elongated,Margin Detached,3.19304309183,Longitudinal,0.230819534218,0.255956633945,1.92956602453,53.7599822977,1.98701759702,27.0556145947,13.616192748,0.192914329807,Main,"Main, Split",3146,NA,NA,NA,NA,NA,NA,NA
Riffle,Rf,NA,43,NA,"NA",16.9999972004,0.714959643241,NA,Margin Detached,115.262129248,Diagonal,0.73200161962,0.992270650372,4.64024752658,7.55999750873,1.74215628363,4.33944852123,2.4908491632,0.16914138676,Main,Split,3146,NA,NA,NA,NA,NA,NA,NA
Riffle,Rf,NA,44,NA,"NA",56.5999906808,0.379431702528,Elongated,Margin Detached,-9.266294763,Longitudinal,0.820807824893,0.82945173803,4.61872474442,35.2499883941,1.99644734738,17.6563576497,8.84388845664,0.193829839551,Main,Main,3146,NA,NA,NA,NA,NA,NA,NA
Riffle,Rf,NA,45,NA,"NA",35.5999941342,0.695656233816,NA,Margin Attached,47.8437477451,Diagonal,1.29654080514,1.47121918544,5.69248943416,14.9699950705,2.38533986922,6.27583316895,2.63100166561,0.23158639507,Main,Main,3146,NA,NA,NA,NA,NA,NA,NA
Riffle,Rf,NA,46,NA,"NA",123.79997962,0.281665296851,Elongated,Margin Attached,2.91107183118,Longitudinal,0.649085671136,0.673287275861,4.12315623541,86.679971462,2.32400725369,37.2976337851,16.0488456849,0.225631772203,Main,Main,3146,NA,NA,NA,NA,NA,NA,NA
Riffle,Rf,NA,47,NA,"NA",78.999986995,0.434356629497,Elongated,Margin Detached,-5.9282571561,Longitudinal,0.531715730113,0.676136681567,2.71327502994,71.5299764522,3.25563158162,21.9711520358,6.74866043193,0.316080736079,Main,"Main, Split",3146,NA,NA,NA,NA,NA,NA,NA
Transition,Tr,NA,48,NA,"NA",57.7999904845,0.254986574987,Elongated,Margin Detached,-13.7228466687,Longitudinal,0.517214998416,0.582210111896,5.21944177346,18.8899937805,0.982150360102,19.2333012825,19.5828480687,0.0953544038934,None,None,3146,NA,NA,NA,NA,NA,NA,NA
Transition,Tr,NA,49,NA,"NA",22.7999962457,0.514491701407,Elongated,Mid Channel,3.7809438588,Longitudinal,0.556985774243,0.566129231373,0.967324922825,11.8899960841,1.5722224277,7.56254069061,4.8100959237,0.152642954145,None,None,3146,NA,NA,NA,NA,NA,NA,NA
Transition,Tr,NA,50,NA,"NA",134.399977876,0.100491880911,Elongated,Margin Attached,4.25566226936,Longitudinal,0.659402401261,0.632849120306,8.39660433046,17.9299940953,0.377108052001,47.5460388612,126.080677962,0.0366124322331,None,None,3146,NA,NA,NA,NA,NA,NA,NA
Transition,Tr,NA,51,NA,"NA",21.9999963772,0.802016294102,NA,Mid Channel,-10.7424975267,Longitudinal,0.773472881285,0.831515328082,1.47362380797,20.7099931813,3.23458022347,6.40268342429,1.97944802167,0.3140369149,None,None,3146,NA,NA,NA,NA,NA,NA,NA
Transition,Tr,NA,52,NA,"NA",80.7999866996,0.397351691597,Elongated,Margin Detached,13.5238244714,Longitudinal,0.521237701962,0.587637109689,3.75333786497,38.8599872038,2.19518511968,17.7023736429,8.06418259863,0.213124768901,Main,Main,3146,NA,NA,NA,NA,NA,NA,NA
Transition,Tr,NA,53,NA,"NA",101.041816188,0.143601255936,Elongated,Margin Detached,11.6514523776,Longitudinal,0.992632167644,0.851957147715,7.85893423062,18.7504305019,0.55107234535,34.0253519527,61.7438930475,0.0535021694514,None,None,3146,NA,NA,NA,NA,NA,NA,NA
Transition,Tr,NA,54,NA,"NA",39.799993448,0.265725772564,Elongated,Margin Detached,-30.6569838329,Diagonal,0.831803730511,0.968879308436,7.43064573214,10.0099967057,0.745067127942,13.4350266308,18.0319680294,0.0723366143633,None,None,3146,NA,NA,NA,NA,NA,NA,NA
Transition,Tr,NA,55,NA,"NA",102.599983104,0.211667185006,Elongated,Margin Attached,17.1295497408,Diagonal,0.802851283094,0.91740992578,7.11115097803,25.6099915673,0.949298968758,26.9777935193,28.4186482944,0.0921649484231,Main,Main,3146,NA,NA,NA,NA,NA,NA,NA
Transition,Tr,NA,56,NA,"NA",95.799984226,0.262177150935,Elongated,Margin Attached,12.8476252677,Longitudinal,0.830562381114,0.847630127217,4.96895784791,48.489984036,1.61795194166,29.9699779626,18.5234043057,0.157082712782,Main,Split,3146,NA,NA,NA,NA,NA,NA,NA
Transition,Tr,NA,57,NA,"NA",260.599957099,0.147890445965,Elongated,Margin Detached,1.77251245254,Longitudinal,0.803226047997,0.897816297782,7.47704482017,81.0799733057,1.1801621295,68.7024022202,58.2143762311,0.114578847524,Main,Cut-off,3146,NA,NA,NA,NA,NA,NA,NA
Transition,Tr,NA,58,NA,"NA",39.9999934137,0.413556921131,Elongated,Mid Channel,-7.22037349049,Longitudinal,0.51978210954,0.603522731448,3.30533639425,32.109989428,2.07682609484,15.4610872368,7.44457481307,0.201633601441,None,None,3146,NA,NA,NA,NA,NA,NA,NA
Transition,Tr,NA,59,NA,"NA",63.3999895602,0.316804227833,Elongated,Margin Attached,7.30138967721,Longitudinal,1.15358568169,1.08929695575,4.44213507058,45.7099849473,1.89819692328,24.0807391407,12.686112197,0.184290963426,Backwater,Return,3146,NA,NA,NA,NA,NA,NA,NA
Transition,Tr,NA,60,NA,"NA",113.799981266,0.208201603396,Elongated,Margin Detached,-9.39794941145,Longitudinal,0.391511566923,0.444847723278,5.24173291688,66.2999781668,1.50239980904,44.1293840479,29.3725969494,0.14586405913,"Main, Backwater","Return, Split",3146,NA,NA,NA,NA,NA,NA,NA
Bank,Bk,NA,1,NA,"NA",21.4000010155,0.27370355729,Elongated,Margin Attached,-171.582747313,Longitudinal,4.77652770012,4.47744877684,33.7306139343,2.83000026856,0.408054749891,6.93534450785,16.9961126778,0.127517109341,None,None,3161,NA,NA,NA,NA,NA,NA,NA
Bank,Bk,NA,2,NA,"NA",18.2000008617,0.229629292296,Elongated,Margin Attached,-174.312366265,Longitudinal,4.66527357876,5.0506630168,38.2768837611,2.34000022406,0.311300626068,7.51685036299,24.1465957134,0.0972814456463,None,None,3161,NA,NA,NA,NA,NA,NA,NA
Bank,Bk,NA,3,NA,"NA",8.40000039712,0.312243520529,Elongated,Margin Attached,-3.17983007532,Longitudinal,1.64501627337,1.37495485825,39.2235287779,0.680000064038,0.228187930175,2.98000014075,13.0594117685,0.0713087281795,Main,Split,3161,NA,NA,NA,NA,NA,NA,NA
Bank,Bk,NA,4,NA,"NA",5.20000024512,0.376126547715,Elongated,Margin Attached,4.17737797712,Longitudinal,4.33817940342,3.51827302758,29.7762732214,0.490000045896,0.233333344157,2.10000009928,9.00000000798,0.0729166700492,None,None,3161,NA,NA,NA,NA,NA,NA,NA
Bank,Bk,NA,5,NA,"NA",7.20000034012,0.400099807508,Elongated,Margin Attached,-14.6763931508,Longitudinal,1.53915441655,1.860707893,34.2566584302,0.770000073146,0.311141888177,2.47475541676,7.95378414415,0.0972318400552,None,None,3161,NA,NA,NA,NA,NA,NA,NA
Bank,Bk,NA,6,NA,"NA",14.800000703,0.236322484217,Elongated,Margin Attached,24.7123866835,Diagonal,6.44169042818,4.93948601373,35.0976004899,1.28000012085,0.236948959462,5.40200777313,22.7981915827,0.0740465498318,None,None,3161,NA,NA,NA,NA,NA,NA,NA
Bank,Bk,NA,7,NA,"NA",6.20000029169,0.566661868699,Elongated,Margin Attached,-173.196525187,Longitudinal,16.1512456919,7.35209390095,30.1562165022,1.12000010611,0.531468805381,2.1073675346,3.96517634387,0.166084001682,None,None,3161,NA,NA,NA,NA,NA,NA,NA
Bank,Bk,NA,8,NA,"NA",30.6000014506,0.218377101244,Elongated,Margin Attached,-4.79045774907,Longitudinal,3.28170565963,3.62002241342,32.5560070021,4.43000042064,0.407336884914,10.8755199559,26.699079702,0.127292776536,Main,Split,3161,NA,NA,NA,NA,NA,NA,NA
Bank,Bk,NA,9,NA,"NA",26.5995019027,0.227190270547,Elongated,Margin Attached,5.73202740536,Longitudinal,4.10000782603,3.66521383014,33.8016049453,2.96997528129,0.346985161802,8.55937258488,24.6678346141,0.108432863063,None,None,3161,NA,NA,NA,NA,NA,NA,NA
Bank,Bk,NA,10,NA,"NA",12.2000005785,0.320568716068,Elongated,Margin Attached,4.94453712018,Longitudinal,5.79278929917,5.92306259129,30.2952073637,1.43000013556,0.339730027577,4.20922503013,12.3899116606,0.106165633618,None,None,3161,NA,NA,NA,NA,NA,NA,NA
Bank,Bk,NA,11,NA,"NA",82.0011071285,0.120590088054,Elongated,Margin Attached,173.66992046,Longitudinal,3.9463779893,3.6785315674,38.5506985918,13.7500563067,0.396285888686,34.6973149922,87.5562718301,0.123839340214,None,None,3161,NA,NA,NA,NA,NA,NA,NA
Bank,Bk,NA,12,NA,"NA",11.0000005234,0.343318138974,Elongated,Margin Attached,1.00972689193,Longitudinal,3.49099051225,2.9257259258,31.3038244303,1.72000016386,0.399030186429,4.31045124493,10.8023187005,0.124696933259,None,None,3161,NA,NA,NA,NA,NA,NA,NA
Bank,Bk,NA,13,NA,"NA",8.40000040084,0.315046636956,Elongated,Margin Attached,8.36015397067,Longitudinal,2.22848080344,1.60126374187,31.013769548,0.910000086818,0.266342408156,3.41665487339,12.8280542969,0.0832320025488,None,None,3161,NA,NA,NA,NA,NA,NA,NA
Bank,Bk,NA,14,NA,"NA",12.4000069909,0.28603067664,Elongated,Margin Attached,-176.727909703,Longitudinal,3.67644600297,3.30729159167,31.2487918021,1.41992013316,0.302057295316,4.70083045562,15.5627112091,0.0943929047862,None,None,3161,NA,NA,NA,NA,NA,NA,NA
Bank,Bk,NA,15,NA,"NA",19.2000009194,0.229600909394,Elongated,Margin Attached,-166.961481379,Longitudinal,3.5702140507,3.51450615401,31.3118652302,2.73000025747,0.336201545187,8.12013001294,24.1525660104,0.105062982871,None,None,3161,NA,NA,NA,NA,NA,NA,NA
Bank,Bk,NA,16,NA,"NA",17.8000011391,0.333517430588,Elongated,Margin Attached,127.658830361,Diagonal,4.9650125003,4.04204768193,35.5548271291,2.38003022604,0.455989171929,5.21948847155,11.4465184545,0.142496616228,Main,Split,3161,NA,NA,NA,NA,NA,NA,NA
Bank,Bk,NA,17,NA,"NA",16.0000011637,0.296183055981,Elongated,Margin Attached,-0.233382453494,Longitudinal,5.95028167367,6.07469231772,35.6751594073,2.23002021236,0.39197590074600003,5.6891768298,14.5140984917,0.122492468983,None,None,3161,NA,NA,NA,NA,NA,NA,NA
Bank,Bk,NA,18,NA,"NA",12.3989855627,0.29765038732,Elongated,Margin Attached,-1.28000015909,Longitudinal,4.09048776918,3.8534274753,31.7261291888,1.3899978527,0.310998485393,4.46946823853,14.3713504999,0.0971870266854,None,None,3161,NA,NA,NA,NA,NA,NA,NA
Bank,Bk,NA,19,NA,"NA",25.1990253517,0.205211368767,Elongated,Margin Attached,160.191281717,Diagonal,5.94557276553,5.72613374463,36.9260513283,3.39000218148,0.334846807968,10.1240391152,30.2348383628,0.10463962749,None,None,3161,NA,NA,NA,NA,NA,NA,NA
Bank,Bk,NA,20,NA,"NA",5.20000024699,0.417744264464,Elongated,Margin Attached,17.5251271602,Diagonal,3.95435197681,2.80691507517,30.6505486731,0.510000049006,0.264387161381,1.92898946508,7.29607842909,0.0826209879316,None,None,3161,NA,NA,NA,NA,NA,NA,NA
Bank,Bk,NA,21,NA,"NA",5.60000026785,0.433090855732,Elongated,Margin Attached,-13.3016308903,Longitudinal,12.151444105,6.92096294562,33.7364121278,0.600000057276,0.297303086093,2.01814271477,6.78816604727,0.0929072144041,None,None,3161,NA,NA,NA,NA,NA,NA,NA
Bank,Bk,NA,22,NA,"NA",18.000000855,0.259032539364,Elongated,Margin Attached,169.615567459,Longitudinal,3.72858319718,3.96236750346,29.8509433966,2.60000024633,0.370156836529,7.0240503207,18.9758762436,0.115674011415,None,None,3161,NA,NA,NA,NA,NA,NA,NA
Cascade,Ca,NA,23,NA,"NA",25.2000011951,0.483876871757,Elongated,Margin Attached,-65.8355297095,Diagonal,5.31824209629,4.96765199197,11.4270332437,3.90000036927,0.846860634607,4.60524460566,5.43801945381,0.264643948315,Main,"Main, Split",3161,NA,NA,NA,NA,NA,NA,NA
Cascade,Ca,NA,24,NA,"NA",57.0493577957,0.41086716062899997,Elongated,Margin Attached,-4.29069664249,Longitudinal,6.90488682491,6.87264248585,11.008255248,29.6312678596,1.98208057478,14.949577851,7.54236636045,0.61940017962,Main,"Main, Split",3161,NA,NA,NA,NA,NA,NA,NA
Cascade,Ca,NA,25,NA,"NA",17.0000008047,0.605383048976,NA,Margin Attached,11.7052980004,Longitudinal,6.10182468855,5.42834550352,13.8384544939,3.98000037715,1.07032721974,3.7184893589,3.47416125677,0.334477256169,Main,Main,3161,NA,NA,NA,NA,NA,NA,NA
Cascade,Ca,NA,26,NA,"NA",24.6000011656,0.455083950431,Elongated,Margin Attached,-7.1909285999,Longitudinal,5.39517655183,5.10040368145,11.14936892,8.53000081021,1.17790648516,7.24166215031,6.14790922838,0.368095776614,Main,"Main, Split",3161,NA,NA,NA,NA,NA,NA,NA
Cascade,Ca,NA,27,NA,"NA",43.20000245,0.538578564124,Elongated,Margin Attached,5.71070546345,Longitudinal,6.73386332425,6.64523536823,14.6891962643,14.8999814165,1.84241170799,8.08721598537,4.38947274939,0.575753658746,Main,"Main, Split",3161,NA,NA,NA,NA,NA,NA,NA
Cascade,Ca,NA,28,NA,"NA",17.4000008274,0.63373329638,NA,Margin Attached,7.78359879494,Longitudinal,6.68519071234,6.04128108305,15.4039539553,3.23000030683,1.00937504794,3.20000015199,3.17027863777,0.315429702482,Main,Main,3161,NA,NA,NA,NA,NA,NA,NA
Cascade,Ca,NA,29,NA,"NA",15.6000007372,0.424395031953,Elongated,Margin Attached,24.8456244204,Diagonal,6.43927453239,5.79938968909,14.7363368312,2.51000023779,0.595870561386,4.2123246229,7.06919404291,0.186209550433,Main,Main,3161,NA,NA,NA,NA,NA,NA,NA
Cascade,Ca,NA,30,NA,"NA",9.60000045784,0.630538189043,NA,Margin Detached,-25.1351889245,Diagonal,5.30965394121,4.67415002885,11.469681641,2.46000023425,0.876443100591,2.80679970279,3.20248935829,0.273888468935,Main,"Main, Split",3161,NA,NA,NA,NA,NA,NA,NA
Cascade,Ca,NA,31,NA,"NA",11.6331145228,0.731670583596,NA,Mid Channel,-8.12273040177,Longitudinal,5.13977925154,5.53073022115,5.48143599025,5.45116763665,1.51392765038,3.60067909143,2.37836932996,0.473102390742,Main,"Main, Split",3161,NA,NA,NA,NA,NA,NA,NA
Glide-Run,GR,NA,32,NA,"NA",15.4578669177,0.655747368491,NA,Channel Spanning,-21.3179122736,Diagonal,0.960527333591,1.50525464479,8.49785160852,6.75712084242,1.51064409224,4.47300649909,2.9609929447,0.472076278826,Main,"Main, Split",3161,NA,NA,NA,NA,NA,NA,NA
Glide-Run,GR,NA,33,NA,"NA",10.000000475,0.691123517333,NA,Mid Channel,-9.58189062027,Longitudinal,1.21098147657,1.93540215964,12.8902475425,3.03000028765,1.0661584747,2.84197927377,2.66562555306,0.333174523344,Main,"Main, Split",3161,NA,NA,NA,NA,NA,NA,NA
Glide-Run,GR,NA,34,NA,"NA",19.200000912,0.517708053513,Elongated,Mid Channel,-6.69170448676,Longitudinal,1.32168690433,1.63516196069,6.52945196568,3.59000034131,0.869314499047,4.12969109022,4.75051445104,0.271660780952,Main,"Main, Split",3161,NA,NA,NA,NA,NA,NA,NA
Glide-Run,GR,NA,35,NA,"NA",12.2000005785,0.54687262338,Elongated,Mid Channel,169.12150946,Longitudinal,1.33036704497,1.74853162239,6.40879670741,3.85000036545,0.950957976601,4.04854942088,4.25733788506,0.297174367688,Main,"Main, Split",3161,NA,NA,NA,NA,NA,NA,NA
Margin Attached Bar,Br,NA,36,NA,"NA",8.80000041798,0.351181874642,Elongated,Margin Attached,-26.9946927499,Diagonal,5.07445481455,5.1718320098,19.387157917,0.86000008272,0.288619783503,2.97969900844,10.3239596824,0.0901936823447,None,None,3161,NA,NA,NA,NA,NA,NA,NA
Margin Attached Bar,Br,NA,37,NA,"NA",43.0030816921,0.372908317423,Elongated,Margin Attached,-8.32669871151,Longitudinal,6.92527968806,7.13387666021,11.9004135328,14.3123463375,1.25026549554,11.4474456734,9.15601183448,0.390707967356,None,None,3161,NA,NA,NA,NA,NA,NA,NA
Margin Attached Bar,Br,NA,38,NA,"NA",7.40000035614,0.521892706515,Elongated,Margin Attached,0.810917286684,Longitudinal,3.34666485904,3.19008119645,22.0010321986,1.24000011826,0.515035124477,2.40760301449,4.67463848593,0.160948476399,None,None,3161,NA,NA,NA,NA,NA,NA,NA
Margin Attached Bar,Br,NA,39,NA,"NA",6.00000028685,0.357052468363,Elongated,Margin Attached,5.0796078805,Longitudinal,1.29155225039,2.33681622982,36.9402093124,0.500000047777,0.223749369375,2.23464338323,9.98726114615,0.0699216779297,None,None,3161,NA,NA,NA,NA,NA,NA,NA
Margin Attached Bar,Br,NA,40,NA,"NA",8.40000039525,0.338496622816,Elongated,Margin Attached,10.1082501092,Longitudinal,11.1738557633,10.555639992,19.639243812,0.980000090022,0.296969710186,3.30000015628,11.1122449297,0.092803034433,None,None,3161,NA,NA,NA,NA,NA,NA,NA
Margin Attached Bar,Br,NA,41,NA,"NA",3.40000016056,0.491006090757,Elongated,Margin Attached,7.86495761144,Longitudinal,7.1116321981,6.90135379136,14.0506079793,0.320000029933,0.246153857575,1.30000006128,5.2812500039,0.0769230804923,None,None,3161,NA,NA,NA,NA,NA,NA,NA
Margin Attached Bar,Br,NA,42,NA,"NA",9.39870467086,0.350260918066,Elongated,Margin Attached,0.193268270243,Longitudinal,5.08724397766,6.03132686536,15.2343215391,1.20987011497,0.34143325126,3.54350406853,10.3783215473,0.106697891019,None,None,3161,NA,NA,NA,NA,NA,NA,NA
Margin Attached Bar,Br,NA,43,NA,"NA",12.4000005927,0.373717293018,Elongated,Margin Attached,-1.83526359988,Longitudinal,5.10350786568,4.91084577697,20.8383239156,2.10000019884,0.47995179429,4.37543983338,9.11641520135,0.149984935716,None,None,3161,NA,NA,NA,NA,NA,NA,NA
Margin Attached Bar,Br,NA,44,NA,"NA",24.2000011448,0.37327914796,Elongated,Margin Attached,-160.937694958,Diagonal,4.26024291916,3.9583671622,16.603987805,6.8500006509,0.86581238481,7.91164549165,9.13782896902,0.270566370253,None,None,3161,NA,NA,NA,NA,NA,NA,NA
Margin Attached Bar,Br,NA,45,NA,"NA",21.457867199,0.335641546289,Elongated,Margin Attached,13.6773434161,Longitudinal,3.60771805525,3.61281262683,19.8337313015,4.37288021497,0.622019874038,7.03012941786,11.3020977484,0.194381210637,Main,Split,3161,NA,NA,NA,NA,NA,NA,NA
Margin Attached Bar,Br,NA,46,NA,"NA",46.800002221,0.370810649768,Elongated,Margin Attached,37.7868519982,Diagonal,3.94918947729,4.34034826424,11.9696115509,12.8900012261,1.1798408676,10.9252032032,9.25989555306,0.368700271126,None,None,3161,NA,NA,NA,NA,NA,NA,NA
Margin Attached Bar,Br,NA,47,NA,"NA",5.00000023656,0.39633731576,Elongated,Margin Attached,-8.10139925652,Longitudinal,5.86681980964,5.45417846778,17.9968629617,0.390000036862,0.219352225514,1.77796252556,8.10551395774,0.068547570473,None,None,3161,NA,NA,NA,NA,NA,NA,NA
Margin Attached Bar,Br,NA,48,NA,"NA",8.00000037998,0.3989332181,Elongated,Margin Attached,21.3157101663,Diagonal,3.42749370614,3.65633912936,21.5795947166,0.730000070371,0.302069174418,2.41666522835,8.00037022316,0.0943966170056,None,None,3161,NA,NA,NA,NA,NA,NA,NA
Margin Attached Bar,Br,NA,49,NA,"NA",7.00000032969,0.453975569767,Elongated,Margin Attached,-2.73911722873,Longitudinal,3.55980799158,2.03765814991,21.422744848,0.590000056233,0.309031867348,1.90918839956,6.17796609761,0.0965724585461,None,None,3161,NA,NA,NA,NA,NA,NA,NA
Margin Attached Bar,Br,NA,50,NA,"NA",16.4000007771,0.243130264443,Elongated,Margin Attached,14.3578653338,Longitudinal,6.47465519183,6.83206890569,20.3602174528,1.65000015609,0.27677430721,5.96153657729,21.5393424244,0.0864919710033,None,None,3161,NA,NA,NA,NA,NA,NA,NA
Margin Attached Bar,Br,NA,51,NA,"NA",5.80000027642,0.668820209831,NA,Margin Attached,22.0318701242,Diagonal,7.23004378019,6.43006338744,29.6142526351,1.16000011038,0.638385714936,1.81708343912,2.84637233667,0.199495535917,Main,Split,3161,NA,NA,NA,NA,NA,NA,NA
Margin Attached Bar,Br,NA,52,NA,"NA",2.80000013299,1.0321650075,NA,Margin Attached,66.2692900256,Diagonal,3.02176737204,3.78475167693,23.6734569247,0.410000039227,0.585714314323,0.700000032783,1.19512194882,0.183035723226,Main,Split,3161,NA,NA,NA,NA,NA,NA,NA
Margin Attached Bar,Br,NA,53,NA,"NA",8.40000039898,0.231919125216,Elongated,Margin Detached,176.477625744,Longitudinal,2.63499481463,3.12829297879,17.8699131012,0.610000059623,0.160526323855,3.80000018049,23.6721310825,0.0501644762048,None,None,3161,NA,NA,NA,NA,NA,NA,NA
Margin Attached Bar,Br,NA,54,NA,"NA",7.80000037327,0.470220310492,Elongated,Margin Attached,164.521413843,Diagonal,3.22058705342,2.73207990841,23.1284940268,0.93000008909,0.401871896382,2.31417050424,5.75847807491,0.125584967619,None,None,3161,NA,NA,NA,NA,NA,NA,NA
Margin Attached Bar,Br,NA,55,NA,"NA",8.60000040941,0.369737781881,Elongated,Margin Attached,-1.46497553665,Longitudinal,3.31253585543,3.8657027483,21.4285522959,0.920000085998,0.314291418241,2.92721987494,9.31371238615,0.0982160682005,None,None,3161,NA,NA,NA,NA,NA,NA,NA
Margin Attached Bar,Br,NA,56,NA,"NA",6.60000031628,0.38027131851,Elongated,Margin Attached,177.755537241,Longitudinal,3.2673595097,3.14580786519,20.8278289655,0.410000039879,0.215789484371,1.90000009071,8.8048780331,0.0674342138659,None,None,3161,NA,NA,NA,NA,NA,NA,NA
Margin Attached Bar,Br,NA,57,NA,"NA",6.80000032298,0.32949839733,Elongated,Margin Attached,-170.387717969,Longitudinal,3.00706046618,3.28644567021,18.5885832673,0.59000005614,0.224297323002,2.63043735094,11.7274576252,0.070092913438,None,None,3161,NA,NA,NA,NA,NA,NA,NA
Margin Attached Bar,Br,NA,58,NA,"NA",22.4000010658,0.32024618538,Elongated,Margin Attached,-154.007195174,Diagonal,5.72561672996,5.75211415244,20.64335611,4.07000038663,0.572566517574,7.10834507731,12.4148808202,0.178927036742,None,None,3161,NA,NA,NA,NA,NA,NA,NA
Margin Attached Bar,Br,NA,59,NA,"NA",18.000000855,0.363764858385,Elongated,Margin Attached,-1.02232144372,Longitudinal,2.3319179396,2.4200244554,21.8066614799,3.7100003528,0.620944056259,5.9747739195,9.62208086103,0.194045017581,None,None,3161,NA,NA,NA,NA,NA,NA,NA
Margin Attached Bar,Br,NA,60,NA,"NA",10.2000004873,0.353289020034,Elongated,Margin Attached,-5.22823814977,Longitudinal,3.73887581436,4.07692522022,23.0532644488,1.41000013432,0.371778674217,3.79257938149,10.2011751736,0.116180835693,None,None,3161,NA,NA,NA,NA,NA,NA,NA
Margin Attached Bar,Br,NA,61,NA,"NA",30.0000014268,0.316548157259,Elongated,Margin Attached,170.505107315,Longitudinal,3.7768177147,3.62723061763,21.8209037765,6.05000057463,0.690020915321,8.7678510032,12.7066452748,0.215631536038,None,None,3161,NA,NA,NA,NA,NA,NA,NA
Margin Attached Bar,Br,NA,62,NA,"NA",8.60000040755,0.754822919584,NA,Margin Attached,-102.853998755,Transverse,3.93396597237,4.23020464527,11.3784813176,2.76000026209,1.11133347878,2.48350321014,2.23470565547,0.347291712119,Main,Main,3161,NA,NA,NA,NA,NA,NA,NA
Margin Attached Bar,Br,NA,63,NA,"NA",20.1988609954,0.536803078008,Elongated,Margin Attached,138.676865483,Diagonal,3.74073324125,4.405953785,19.5745085897,4.69000382562,1.03025884837,4.55225774867,4.41855729352,0.321955890115,None,None,3161,NA,NA,NA,NA,NA,NA,NA
Margin Attached Bar,Br,NA,64,NA,"NA",17.6000008378,0.410785336151,Elongated,Margin Attached,-5.55625515366,Longitudinal,2.30097588866,2.31943646389,20.6375513494,4.34000041172,0.758410915095,5.72249202291,7.54537139301,0.237003410967,None,None,3161,NA,NA,NA,NA,NA,NA,NA
Margin Attached Bar,Br,NA,65,NA,"NA",6.80000032298,0.368216780054,Elongated,Margin Attached,-12.0527114457,Longitudinal,5.27460424871,3.88003522842,23.4498527558,0.610000057667,0.25486680296,2.39340726443,9.39081605228,0.0796458759251,None,None,3161,NA,NA,NA,NA,NA,NA,NA
Mid Channel Bar,Bc,NA,66,NA,"NA",3.20000015199,1.04603592558,NA,Mid Channel,-52.8597289335,Diagonal,6.74172410098,6.69450665387,9.21260575381,0.550000052061,0.687500032422,0.800000037998,1.16363636403,0.214843760132,None,None,3161,NA,NA,NA,NA,NA,NA,NA
Mid Channel Bar,Bc,NA,67,NA,"NA",6.20000029542,0.861244016592,NA,Mid Channel,-93.9562842806,Transverse,6.94389716521,6.39576667508,15.5253892,1.51000014298,0.937906334809,1.60996902029,1.71655629196,0.293095729628,Main,Main,3161,NA,NA,NA,NA,NA,NA,NA
Pocket Pool,Pk,NA,68,NA,"NA",3.20000015199,0.906025471689,NA,Mid Channel,-16.0718880813,Diagonal,5.64861777488,5.33848539312,4.24210809425,0.470000044275,0.550470581475,0.853815008634,1.55106383041,0.172022056711,Main,Split,3161,NA,NA,NA,NA,NA,NA,NA
